35.1578 	EXP 	Device response: <KeyPress from None: t=35.043501700041816, value=up, duration=0.10445149999577552>
36.0575 	INFO 	Keyboard events cleared
36.0574 	EXP 	grating: autoDraw = True
36.0742 	EXP 	fixation: autoDraw = False
36.3575 	EXP 	grating: autoDraw = False
36.6748 	EXP 	Device response: <KeyPress from None: t=36.66616770008113, value=up, duration=None>
36.6753 	EXP 	New trial (rep=17, index=0): <Trial 17 (0 in rep 17) data={'thisN': 17, 'thisTrialN': 0, 'thisRepN': 17}>
36.6768 	DATA 	Keypress: up
36.6908 	EXP 	fixation: autoDraw = False
36.6908 	EXP 	grating: autoDraw = False
36.6908 	EXP 	grating: ori = np.float64(3.0)
36.6908 	EXP 	fixation: autoDraw = True
36.7913 	EXP 	Device response: <KeyPress from None: t=36.66616770008113, value=up, duration=0.11611880001146346>
37.6745 	INFO 	Keyboard events cleared
37.6743 	EXP 	grating: autoDraw = True
37.6908 	EXP 	fixation: autoDraw = False
37.9742 	EXP 	grating: autoDraw = False
38.4246 	EXP 	Device response: <KeyPress from None: t=38.419380300096236, value=down, duration=None>
38.4251 	EXP 	New trial (rep=18, index=0): <Trial 18 (0 in rep 18) data={'thisN': 18, 'thisTrialN': 0, 'thisRepN': 18}>
38.4268 	DATA 	Keypress: down
38.4407 	EXP 	fixation: autoDraw = False
38.4407 	EXP 	grating: autoDraw = False
38.4407 	EXP 	grating: ori = np.float64(4.0)
38.4407 	EXP 	fixation: autoDraw = True
38.5246 	EXP 	Device response: <KeyPress from None: t=38.419380300096236, value=down, duration=0.08937719999812543>
39.4245 	INFO 	Keyboard events cleared
39.4243 	EXP 	grating: autoDraw = True
39.4413 	EXP 	fixation: autoDraw = False
39.7235 	EXP 	grating: autoDraw = False
40.0078 	EXP 	Device response: <KeyPress from None: t=40.004038400016725, value=down, duration=None>
40.0082 	EXP 	New trial (rep=19, index=0): <Trial 19 (0 in rep 19) data={'thisN': 19, 'thisTrialN': 0, 'thisRepN': 19}>
40.0093 	DATA 	Keypress: down
40.0239 	EXP 	fixation: autoDraw = False
40.0239 	EXP 	grating: autoDraw = False
40.0239 	EXP 	grating: ori = np.float64(-3.0)
40.0239 	EXP 	fixation: autoDraw = True
40.1245 	EXP 	Device response: <KeyPress from None: t=40.004038400016725, value=down, duration=0.10542750009335577>
41.0240 	INFO 	Keyboard events cleared
41.0238 	EXP 	fixation: autoDraw = False
41.0238 	EXP 	grating: autoDraw = True
41.3241 	EXP 	grating: autoDraw = False
41.8911 	EXP 	Device response: <KeyPress from None: t=41.89007270010188, value=up, duration=None>
41.8916 	EXP 	New trial (rep=20, index=0): <Trial 20 (0 in rep 20) data={'thisN': 20, 'thisTrialN': 0, 'thisRepN': 20}>
41.8934 	DATA 	Keypress: up
41.9076 	EXP 	fixation: autoDraw = False
41.9076 	EXP 	grating: autoDraw = False
41.9076 	EXP 	grating: ori = np.float64(-2.0)
41.9076 	EXP 	fixation: autoDraw = True
42.0078 	EXP 	Device response: <KeyPress from None: t=41.89007270010188, value=up, duration=0.10173209989443421>
42.8911 	INFO 	Keyboard events cleared
42.8909 	EXP 	grating: autoDraw = True
42.9077 	EXP 	fixation: autoDraw = False
43.1910 	EXP 	grating: autoDraw = False
43.5414 	EXP 	Device response: <KeyPress from None: t=43.54033850005362, value=up, duration=None>
43.5418 	EXP 	New trial (rep=21, index=0): <Trial 21 (0 in rep 21) data={'thisN': 21, 'thisTrialN': 0, 'thisRepN': 21}>
43.5434 	DATA 	Keypress: up
43.5578 	EXP 	fixation: autoDraw = False
43.5578 	EXP 	grating: autoDraw = False
43.5578 	EXP 	grating: ori = np.float64(0.0)
43.5578 	EXP 	fixation: autoDraw = True
43.6582 	EXP 	Device response: <KeyPress from None: t=43.54033850005362, value=up, duration=0.10977209999691695>
44.5411 	INFO 	Keyboard events cleared
44.5409 	EXP 	grating: autoDraw = True
44.5579 	EXP 	fixation: autoDraw = False
44.8410 	EXP 	grating: autoDraw = False
45.7914 	EXP 	Device response: <KeyPress from None: t=45.77646690001711, value=down, duration=None>
45.7917 	EXP 	New trial (rep=22, index=0): <Trial 22 (0 in rep 22) data={'thisN': 22, 'thisTrialN': 0, 'thisRepN': 22}>
45.7932 	DATA 	Keypress: down
45.8076 	EXP 	fixation: autoDraw = False
45.8076 	EXP 	grating: autoDraw = False
45.8076 	EXP 	grating: ori = np.float64(0.0)
45.8076 	EXP 	fixation: autoDraw = True
45.8414 	EXP 	Device response: <KeyPress from None: t=45.77646690001711, value=down, duration=0.055018700077198446>
46.7910 	INFO 	Keyboard events cleared
46.7909 	EXP 	grating: autoDraw = True
46.8078 	EXP 	fixation: autoDraw = False
47.0907 	EXP 	grating: autoDraw = False
47.6415 	EXP 	Device response: <KeyPress from None: t=47.628850700100884, value=down, duration=None>
47.6419 	EXP 	New trial (rep=23, index=0): <Trial 23 (0 in rep 23) data={'thisN': 23, 'thisTrialN': 0, 'thisRepN': 23}>
47.6436 	DATA 	Keypress: down
47.6574 	EXP 	fixation: autoDraw = False
47.6574 	EXP 	grating: autoDraw = False
47.6574 	EXP 	grating: ori = np.float64(0.0)
47.6574 	EXP 	fixation: autoDraw = True
47.7411 	EXP 	Device response: <KeyPress from None: t=47.628850700100884, value=down, duration=0.10021069995127618>
48.6413 	INFO 	Keyboard events cleared
48.6411 	EXP 	grating: autoDraw = True
48.6578 	EXP 	fixation: autoDraw = False
48.9408 	EXP 	grating: autoDraw = False
49.6093 	DATA 	Keypress: down
49.6250 	EXP 	Device response: <KeyPress from None: t=49.60847440001089, value=down, duration=None>
49.6254 	EXP 	New trial (rep=24, index=0): <Trial 24 (0 in rep 24) data={'thisN': 24, 'thisTrialN': 0, 'thisRepN': 24}>
49.6410 	EXP 	fixation: autoDraw = False
49.6410 	EXP 	grating: autoDraw = False
49.6410 	EXP 	grating: ori = np.float64(2.0)
49.6410 	EXP 	fixation: autoDraw = True
49.7247 	EXP 	Device response: <KeyPress from None: t=49.60847440001089, value=down, duration=0.11429900000803173>
50.6249 	INFO 	Keyboard events cleared
50.6244 	EXP 	grating: autoDraw = True
50.6408 	EXP 	fixation: autoDraw = False
50.9243 	EXP 	grating: autoDraw = False
52.4913 	EXP 	Device response: <KeyPress from None: t=52.48433480004314, value=down, duration=None>
52.4918 	EXP 	New trial (rep=25, index=0): <Trial 25 (0 in rep 25) data={'thisN': 25, 'thisTrialN': 0, 'thisRepN': 25}>
52.4933 	DATA 	Keypress: down
52.5074 	EXP 	fixation: autoDraw = False
52.5074 	EXP 	grating: autoDraw = False
52.5074 	EXP 	grating: ori = np.float64(2.0)
52.5074 	EXP 	fixation: autoDraw = True
52.5914 	EXP 	Device response: <KeyPress from None: t=52.48433480004314, value=down, duration=0.10294220002833754>
53.4911 	INFO 	Keyboard events cleared
53.4909 	EXP 	grating: autoDraw = True
53.5077 	EXP 	fixation: autoDraw = False
53.7905 	EXP 	grating: autoDraw = False
54.4919 	EXP 	Device response: <KeyPress from None: t=54.48615760006942, value=down, duration=None>
54.4924 	EXP 	New trial (rep=26, index=0): <Trial 26 (0 in rep 26) data={'thisN': 26, 'thisTrialN': 0, 'thisRepN': 26}>
54.4945 	DATA 	Keypress: down
54.5074 	EXP 	fixation: autoDraw = False
54.5074 	EXP 	grating: autoDraw = False
54.5074 	EXP 	grating: ori = np.float64(0.0)
54.5074 	EXP 	fixation: autoDraw = True
54.5912 	EXP 	Device response: <KeyPress from None: t=54.48615760006942, value=down, duration=0.09932469995692372>
55.5079 	INFO 	Keyboard events cleared
55.5077 	EXP 	fixation: autoDraw = False
55.5077 	EXP 	grating: autoDraw = True
55.8078 	EXP 	grating: autoDraw = False
56.4428 	DATA 	Keypress: down
56.4584 	EXP 	Device response: <KeyPress from None: t=56.44202509999741, value=down, duration=None>
56.4589 	EXP 	New trial (rep=27, index=0): <Trial 27 (0 in rep 27) data={'thisN': 27, 'thisTrialN': 0, 'thisRepN': 27}>
56.4743 	EXP 	fixation: autoDraw = False
56.4743 	EXP 	grating: autoDraw = False
56.4743 	EXP 	grating: ori = np.float64(4.0)
56.4743 	EXP 	fixation: autoDraw = True
56.5248 	EXP 	Device response: <KeyPress from None: t=56.44202509999741, value=down, duration=0.07511860004160553>
57.4746 	INFO 	Keyboard events cleared
57.4744 	EXP 	fixation: autoDraw = False
57.4744 	EXP 	grating: autoDraw = True
57.7743 	EXP 	grating: autoDraw = False
58.1916 	EXP 	Device response: <KeyPress from None: t=58.179489800008014, value=down, duration=None>
58.1921 	EXP 	New trial (rep=28, index=0): <Trial 28 (0 in rep 28) data={'thisN': 28, 'thisTrialN': 0, 'thisRepN': 28}>
58.1938 	DATA 	Keypress: down
58.2077 	EXP 	fixation: autoDraw = False
58.2077 	EXP 	grating: autoDraw = False
58.2077 	EXP 	grating: ori = np.float64(4.0)
58.2077 	EXP 	fixation: autoDraw = True
58.2751 	EXP 	Device response: <KeyPress from None: t=58.179489800008014, value=down, duration=0.0895615000044927>
59.1911 	INFO 	Keyboard events cleared
59.1910 	EXP 	grating: autoDraw = True
59.2079 	EXP 	fixation: autoDraw = False
59.4909 	EXP 	grating: autoDraw = False
60.6249 	EXP 	Device response: <KeyPress from None: t=60.609722800087184, value=down, duration=None>
60.6253 	EXP 	New trial (rep=29, index=0): <Trial 29 (0 in rep 29) data={'thisN': 29, 'thisTrialN': 0, 'thisRepN': 29}>
60.6268 	DATA 	Keypress: down
60.6409 	EXP 	fixation: autoDraw = False
60.6409 	EXP 	grating: autoDraw = False
60.6409 	EXP 	grating: ori = np.float64(0.0)
60.6409 	EXP 	fixation: autoDraw = True
60.7251 	EXP 	Device response: <KeyPress from None: t=60.609722800087184, value=down, duration=0.11320159991737455>
61.6247 	INFO 	Keyboard events cleared
61.6243 	EXP 	grating: autoDraw = True
61.6411 	EXP 	fixation: autoDraw = False
61.9243 	EXP 	grating: autoDraw = False
62.6082 	EXP 	Device response: <KeyPress from None: t=62.59359500010032, value=up, duration=None>
62.6086 	EXP 	New trial (rep=30, index=0): <Trial 30 (0 in rep 30) data={'thisN': 30, 'thisTrialN': 0, 'thisRepN': 30}>
62.6103 	DATA 	Keypress: up
62.6242 	EXP 	fixation: autoDraw = False
62.6242 	EXP 	grating: autoDraw = False
62.6242 	EXP 	grating: ori = np.float64(0.0)
62.6242 	EXP 	fixation: autoDraw = True
62.6582 	EXP 	Device response: <KeyPress from None: t=62.59359500010032, value=up, duration=0.060008900007233024>
63.6082 	INFO 	Keyboard events cleared
63.6080 	EXP 	grating: autoDraw = True
63.6245 	EXP 	fixation: autoDraw = False
63.9078 	EXP 	grating: autoDraw = False
64.3082 	EXP 	Device response: <KeyPress from None: t=64.29957130004186, value=up, duration=None>
64.3087 	EXP 	New trial (rep=31, index=0): <Trial 31 (0 in rep 31) data={'thisN': 31, 'thisTrialN': 0, 'thisRepN': 31}>
64.3102 	DATA 	Keypress: up
64.3244 	EXP 	fixation: autoDraw = False
64.3244 	EXP 	grating: autoDraw = False
64.3244 	EXP 	grating: ori = np.float64(-2.0)
64.3244 	EXP 	fixation: autoDraw = True
64.4085 	EXP 	Device response: <KeyPress from None: t=64.29957130004186, value=up, duration=0.09378430002834648>
65.3080 	INFO 	Keyboard events cleared
65.3078 	EXP 	grating: autoDraw = True
65.3243 	EXP 	fixation: autoDraw = False
65.6076 	EXP 	grating: autoDraw = False
65.9415 	EXP 	Device response: <KeyPress from None: t=65.93250170000829, value=up, duration=None>
65.9420 	EXP 	New trial (rep=32, index=0): <Trial 32 (0 in rep 32) data={'thisN': 32, 'thisTrialN': 0, 'thisRepN': 32}>
65.9436 	DATA 	Keypress: up
65.9579 	EXP 	fixation: autoDraw = False
65.9579 	EXP 	grating: autoDraw = False
65.9579 	EXP 	grating: ori = np.float64(-4.0)
65.9579 	EXP 	fixation: autoDraw = True
66.0750 	EXP 	Device response: <KeyPress from None: t=65.93250170000829, value=up, duration=0.1288411000277847>
66.9413 	INFO 	Keyboard events cleared
66.9411 	EXP 	grating: autoDraw = True
66.9579 	EXP 	fixation: autoDraw = False
67.2406 	EXP 	grating: autoDraw = False
67.5751 	EXP 	Device response: <KeyPress from None: t=67.57359300006647, value=down, duration=None>
67.5756 	EXP 	New trial (rep=33, index=0): <Trial 33 (0 in rep 33) data={'thisN': 33, 'thisTrialN': 0, 'thisRepN': 33}>
67.5770 	DATA 	Keypress: down
67.5910 	EXP 	fixation: autoDraw = False
67.5910 	EXP 	grating: autoDraw = False
67.5910 	EXP 	grating: ori = np.float64(0.0)
67.5910 	EXP 	fixation: autoDraw = True
67.6915 	EXP 	Device response: <KeyPress from None: t=67.57359300006647, value=down, duration=0.11305159993935376>
68.5911 	INFO 	Keyboard events cleared
68.5909 	EXP 	fixation: autoDraw = False
68.5909 	EXP 	grating: autoDraw = True
68.8906 	EXP 	grating: autoDraw = False
69.7082 	EXP 	Device response: <KeyPress from None: t=69.69741300004534, value=down, duration=None>
